"ID";"Nome";"Logradouro";"Município";"UF";"Percentual.de.Execução";"classificação_tb";"total_repassado";"Empresa.Contratada"
1014576;"CRECHE GUAXINDIBA - São Gonçalo - RJ";"Rua Dona Antônia Couto";"São Gonçalo";"RJ";0;"paralisada";NA;NA
1014577;"CRECHE PORTO NOVO  - São Gonçalo - RJ";"Rua Monsenhor Reed";"São Gonçalo";"RJ";0;"paralisada";NA;NA
1014585;"PAC 2 - CRECHE/PRÉ-ESCOLA  001";"RUA S.D.O";"Acaraú";"CE";0;"paralisada";NA;"(20000230000168) H J S CONSTRUCOES EIRELI - ME"
1014590;"PAC 2 - CRECHE/PRÉ-ESCOLA  001";"Rodovia Umberto Mandarino";"Itaporanga d'Ajuda";"SE";24,03;"paralisada";307211,272950829;"(17763409000162) LUJAL CONSTRUTORA LTDA"
1014591;"Creche de Pirambu - Pirambu - SE";"Praça Dos Esportes";"Pirambu";"SE";0;"paralisada";221481,055407881;NA
1014603;"Monte Pasqual - Farroupilha - RS";"Rua Ambrósio Pasqual";"Farroupilha";"RS";20,07;"paralisada";894887,790428391;NA
1014610;"Terreno parque aliança - Terra de Areia - RS";"Rua Avelino Estevam";"Terra de Areia";"RS";46,37;"paralisada";465053,014770491;NA
1014612;"TRÊS FIGUEIRAS - Viamão - RS";"Rua Mônaco";"Viamão";"RS";0;"paralisada";NA;NA
1014622;"EMEB SANTO ANTÔNIO - Franco da Rocha - SP";"RUA 23";"Franco da Rocha";"SP";0;"paralisada";NA;NA
1014624;"Área Institucional do Conjunto Habitacional Itatinga F";"Rua Antonio Prete";"Itatinga";"SP";0;"paralisada";NA;"(10268911000158) SOUSA ARAUJO CONSTRUCOES LTDA"
1014632;"SAN MARINO";"Rua Ciro Tambelli";"Tatuí";"SP";0;"paralisada";NA;NA
1014637;"Creche Proinfância B";"Rua A";"Icó";"CE";0;"paralisada";NA;NA
1014641;"CRECHE PÃO DE AÇÚCAR ";" RUA ANTÔNIO CELESTINO LOPES ";"Meruoca";"CE";5,89;"paralisada";193397,130796736;"(22220295000144) ABSOLUT EMPREENDIMENTOS E SERVICOS EIRELI - ME"
1014649;"Creche Boa Vista do Gurupi";"Avenida Roseana Sarney";"Boa Vista do Gurupi";"MA";1;"paralisada";278733,045485997;"(00465927000105) TENCOL TERRA NOVA CONSTRUCOES E COMERCIO LTDA"
1014671;"Campo do união";"Rua ";"Maravilhas";"MG";27,07;"paralisada";251118,156744181;"(14921020000100) AC CAMPOS CONSTRUCOES LTDA - ME"
1015210;"FRADES - ENSINO FUNDAMENTAL - Anajatuba - MA";"POVOADO FRADES";"Anajatuba";"MA";20,85;"paralisada";53808,2439394352;"(19541608000151) BRITO E DIAS LTDA - ME"
1015231;"TERRENO VILA APARECIDA - Riachão do Jacuípe - BA";"POVOADO VILA APARECIDA";"Riachão do Jacuípe";"BA";21,66;"paralisada";300406,354054039;"(08932789000120) RENAS CONSTRUTORA LTDA"
1015250;"COMUNIDADE QUILOMBOLA BOM JARDIM - Tamboril - CE";"COMUNIDADE QUILOMBOLA BOM JARDIM";"Tamboril";"CE";85,69;"paralisada";943499,305909002;"(17517023000170) FONTENELE CONSTRUCOES E EMPREENDIMENTOS EIRELI  - ME"
1015272;"CRISPIANA - Godofredo Viana - MA";"RUA PRINCIPAL S/N";"Godofredo Viana";"MA";22,97;"paralisada";173192,416519965;"(19410244000170) SOUZA VIEIRA CONSTRUCOES E SERVICOS LTDA - ME"
1015277;"EMEF SÃO JOSÉ DO CARACARÁ - Cachoeira do Arari - PA";"RUA DA ESCOLA";"Cachoeira do Arari";"PA";77,99;"paralisada";858300,688854252;"(34613380000151) PARDAL COMERCIAL LTDA. - EPP"
1015316;"TERRENO ESCOLA CORONEL JOSÉ RUFINO - Riachão do Jacuípe - BA";"POVOADO CHAPADA";"Riachão do Jacuípe";"BA";64,99;"paralisada";648876,066512585;"(06045985000158) BRACOS FORTES TRANSPORTES E CONSTRUCOES LTDA - ME"
1015317;"TERRENO NOVA ESPERANÇA - Riachão do Jacuípe - BA";"COMUNIDADE DE NOVA ESPERANÇA";"Riachão do Jacuípe";"BA";0;"paralisada";31233,6996651601;"(06045985000158) BRACOS FORTES TRANSPORTES E CONSTRUCOES LTDA - ME"
1015328;"Alto Pereru - São Caetano de Odivelas - PA";"Povoado Alto Pereru";"São Caetano de Odivelas";"PA";33,88;"paralisada";360377,601308405;"(11645575000188) LOCATRAM LOCACOES E TRANSPORTES AMAZONIA LTDA."
1015345;"CONSTRUÇÃO DE ESCOLA NO CAMPO - Abadiânia - GO";"Próximo a BR-414";"Abadiânia";"GO";22,08;"paralisada";222020,941609877;"(13266394000176) W O SANTIAGO CONSTRUTORA EIRELI  - ME"
1015348;"Escola Ensino Fundamental Machadinho  - Niquelândia - GO";"Povoado de  Machadinho";"Niquelândia";"GO";12,61;"paralisada";55232,9441773645;"(07603021000140) AGUIA BRASIL COMERCIO E SERVICOS LTDA-ME"
1015364;"Morro Grande - Cerro Azul - PR";"Estrada de Tunas";"Cerro Azul";"PR";50,65;"paralisada";482572,940608514;"(02916313000110) JLM SERVICOS SS LTDA"
1015370;"E M São João - Paulo Ramos - MA";"Povoado São João da Mata";"Paulo Ramos";"MA";0;"paralisada";31383,1536291125;"(04355234000102) RIO PRETO CONSTRUCOES E SERVICOS LTDA"
1015389;"Escola Municipal de Ensino Fundamental Treze de Maio - Nova Santa Rita - RS";"Estrada do Itapui";"Nova Santa Rita";"RS";40,75;"paralisada";271167,158714377;"(08105685000142) HEPTA ENGENHARIA E CONSTRUCOES LTDA"
1015400;"Sertão da Estiva - Pescaria Brava - SC";"Estrada Geral Sertão da Estiva";"Pescaria Brava";"SC";38,34;"paralisada";391553,580415856;"(08922953000119) SOUZA & ESMERALDINO LTDA"
1015404;"SÃO PEDRO - Santa Helena - MA";"VILA SÃO PEDRO";"Santa Helena";"MA";22,65;"paralisada";240622,448344558;"(02445026000179) ASTROS-CONSTRUCAO TERRAPLANAGEM E COMERCIO LTDA"
1015406;"ROSARIO - Santa Helena - MA";NA;"Santa Helena";"MA";36,66;"paralisada";369927,768491474;"(02445026000179) ASTROS-CONSTRUCAO TERRAPLANAGEM E COMERCIO LTDA"
1015408;"GOIABAL - Santa Helena - MA";"POVOADO GOIABAL";"Santa Helena";"MA";45,63;"paralisada";72064,6286126768;"(02445026000179) ASTROS-CONSTRUCAO TERRAPLANAGEM E COMERCIO LTDA"
1015419;"ESCOLA MUNICIPAL BAIRRO PIÇARRA - Prata do Piauí - PI";"RUA JOSÉ MENDES SOBRINHO";"Prata do Piauí";"PI";30,78;"paralisada";297077,381835695;"(17465672000175) GLOBAL SERVICOS DE LIMPEZA E TERCEIRIZADOS LTDA - EPP"
1015474;"Córrego Santa Angélica - Itueta - MG";"Zona Rural Córrego Santa Angélica";"Itueta";"MG";20,02;"paralisada";31373,119367703;"(22337545000120) LR CONSTRUTORA LTDA. - ME"
1015481;"Construção Escola 04 Salas Pov Ladeira - Anajatuba - MA";"POV LADEIRA";"Anajatuba";"MA";43,24;"paralisada";432857,356266345;"(10578183000180) BABACU CONSTRUCOES LTDA"
1015482;"Construção Escola 04 Salas Pov Carro Quebrado - Anajatuba - MA";"RUA PRINCIPAL";"Anajatuba";"MA";26,91;"paralisada";355165,014497571;"(10962583000195) MEGA EMPREENDIMENTOS CONSTRUCOES E SERVICOS LTDA"
1015483;"FLEXEIRA - Anajatuba - MA";"AV PRINCIPAL";"Anajatuba";"MA";28,34;"paralisada";78416,5516309775;"(10962583000195) MEGA EMPREENDIMENTOS CONSTRUCOES E SERVICOS LTDA"
1015490;"CEF. VERA CRUZ - Serrano do Maranhão - MA";"Avenida das Juçareiras";"Serrano do Maranhão";"MA";44;"paralisada";466050,869668737;"(02526570000145) CONSTRUTORA ESMERALDA LTDA."
1015550;"Sul Baixada - Mostardas - RS";"RUA ARNALDO DA SILVA TERRA - CL(90)";"Mostardas";"RS";40,16;"paralisada";240237,483670033;"(17259451000140) CAMARO URBANIZADORA LTDA - EPP"
1015558;"MATRÍCULA 13434- NOVA EEB OLÍMPIO MORETTO - Gaspar - SC";"Rua Prefeito Leopoldo Schramm";"Gaspar";"SC";57,29;"paralisada";468468,478916826;"(07826872000152) VILCELI PEREIRA ME"
1015753;"Centro";"Rua Leonidas Castro Melo";"Itainópolis";"PI";0;"paralisada";NA;NA
1015777;"PAC 2 - CRECHE/PRÉ-ESCOLA  BAIRRO SANTOS DUMONT-RIO DOS SINOS - São Leopoldo - RS";"Avenida Mauá";"São Leopoldo";"RS";0;"paralisada";NA;NA
1015989;"Eduardo dos Santos Morais - Tarauacá - AC";"Rio |Tarauacá";"Tarauacá";"AC";40,03;"paralisada";481435,005899999;"(01832327000192) DESTAK CONSTRUCAO CIVIL LTDA"
1015990;"Escola 15 de Junho - Tarauacá - AC";"BR 364 TK/Feijó Km 17";"Tarauacá";"AC";51,39;"paralisada";2122668,70461946;"(01832327000192) DESTAK CONSTRUCAO CIVIL LTDA"
1016023;"ESCOLA FRANCISCO ANTONIO DOS SANTOS - Xique-Xique - BA";"Rua FRANCISCO ANTONIO DOS SANTOS";"Xique-Xique";"BA";32,47;"paralisada";31350,3185107911;"(09658698000101) SILVA E MATOS CONSTRUCOES LTDA"
1016052;"Escola rural I - Ubajara - CE";"Sítio Taboca";"Ubajara";"CE";44,24;"paralisada";321113,080422621;"(06048318000129) ADPRES ADMINISTRACAO E PRESTACAO DE SERVICOS LTDA"
1016063;"ESCOLA MUNICIPAL JOSE DO CARMO CARVALHO - Marajá do Sena - MA";"POVOADO CHAPADA GRANDE";"Marajá do Sena";"MA";25,68;"paralisada";57087,0212961272;"(02466210000103) LIDER ENGENHARIA LTDA"
1016102;"Escola com 06 salas no Povoado Palmeiras - Malhador - SE";"Povoado Palmeira";"Malhador";"SE";75,24;"paralisada";962862,580322359;"(00000000000000) CONSTRUTORA CVA LTDA  - ME"
1016103;"Escola com 06 salas no Povoado Alecrim - Malhador - SE";"Povoado Alecrim";"Malhador";"SE";62,11;"paralisada";674003,812114302;"(00000000000000) CONSTRUTORA CVA LTDA  - ME"
1016145;"ESCOLA INDIGENA SÃO LUIZ - SÃO LUIZ - Jutaí - AM";"COMUNIDADE SÃO LUIZ - RIOZINHO";"Jutaí";"AM";5,38;"paralisada";57076,7985978837;"(09012289000133) GENEVE CONSTRUCOES LTDA"
1016163;"SANTA LUZIA - Camocim de São Félix - PE";"RUA PRINCIPAL";"Camocim de São Félix";"PE";30,23;"paralisada";332851,855666634;"(14417792000109) SS SERVICOS, LOCACOES E CONSTRUCOES LTDA - EPP"
1016167;"Comunidade Evangélica Betel - Valéria - Parintins - AM";"Comunidade Evangélica Betel - Valéria";"Parintins";"AM";15,76;"paralisada";53458,0340834786;"(13183508000114) SVX SERVICOS PROFISSIONAIS, CONSTRUCOES E TRANSPORTE LTDA - EPP"
1016168;"Comunidade Colônia Soares - Parintins - AM";"Comunidade Colônia Soares";"Parintins";"AM";2,08;"paralisada";31380,2799673943;"(12023078000100) E G NORTE CONSTRUCAO DE EDIFICIOS LTDA - ME"
1016169;"Comunidade Nossa Senhora da Saúde - Canarinho - Parintins - AM";"Comunidade Nossa Senhora da Saúde - Canarinho";"Parintins";"AM";15,76;"paralisada";53458,0340834786;"(13183508000114) SVX SERVICOS PROFISSIONAIS, CONSTRUCOES E TRANSPORTE LTDA - EPP"
1016184;"Escola Ensino Fundamental Morro Redondo  - Niquelândia - GO";"Fazenda Morro Redondo";"Niquelândia";"GO";24,41;"paralisada";239826,34983019;"(17526707000139) V. M. DE SOUSA ENGENHARIA LTDA - ME"
1016188;"Pov Lagoa Comprida - Arame - MA";"Rua Principal";"Arame";"MA";1;"paralisada";235178,897993647;"(03692253000161) R. ARAUJO MELO"
1016193;"SANTO ANTONIO - Caraí - MG";"COMUNIDADE SANTO ANTONIO";"Caraí";"MG";31,08;"paralisada";276693,863293947;"(21012061000149) MUNDI CONSTRUTORA LTDA ME  - ME"
1016197;"ESCOLA NOVA BURITI - Juazeiro do Piauí - PI";"LOCALIDADE BURITI DE SANTO ANTONIO";"Juazeiro do Piauí";"PI";21,63;"paralisada";240717,691386834;"(09494878000103) BL ENGENHARIA LTDA"
1016226;"Rua José Gomes de Cerqueira";"Rua José Gomes de Cerqueira";"Ouriçangas";"BA";17,86;"paralisada";254821,154962943;"(07665744000174) FERRERI TRANSPORTES E INCORPORACOES LTDA ME"
1016228;"Creche do Bairro Nova Vitória - São José da Vitória - BA";"Travessa do Estacionamento";"São José da Vitória";"BA";0;"paralisada";NA;NA
1016230;"CRECHE VIDA NOVA - Simões Filho - BA";"AVE UNIVERSITARIA";"Simões Filho";"BA";0;"paralisada";NA;NA
1016235;"PAC 2 - CRECHE/PRÉ-ESCOLA DEUS É FIEL - Toritama - PE";"Av. Vereador Romeu Simplício da Silva";"Toritama";"PE";0;"paralisada";NA;NA
1016245;"Vovó Bilinha";"Rua Sete de Setembro";"Palmeira do Piauí";"PI";4,58;"paralisada";258599,779042527;"(13288643000124) KIDNER ANGELINO PROSPERO - ME"
1016246;"Creche Tipo C - São João da Fronteira - PI";"Rua Projetada";"São João da Fronteira";"PI";0;"paralisada";NA;NA
1016249;"Creche Proinfância 2015 - bairro Rodilândia";"Rua Antônio Cláudio Loureiro";"Nova Iguaçu";"RJ";0;"paralisada";NA;NA
1016251;"Creche Proinfância 2015 - Bairro da Luz";"Rua Castro Alves";"Nova Iguaçu";"RJ";0;"paralisada";NA;NA
1016253;"CRECHE Airton José Prates Ramos - Barão do Triunfo - RS";"RUA PASTOR JOVELINO A DA SILVA";"Barão do Triunfo";"RS";9,05;"paralisada";229328,071649617;NA
1016256;"PAC 2 - CRECHE/PRÉ-ESCOLA  001 - São Francisco de Paula - RS";"Rua José Clovis Lucena";"São Francisco de Paula";"RS";0;"paralisada";NA;NA
1016264;"Sarandi - Candeias - BA";"1º Travessa Tiradentes";"Candeias";"BA";18,95;"paralisada";240717,691386834;"(07741513000100) KR ENGENHARIA LTDA ME"
1016274;"ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL Almerindonópolis( NOVA) - Cachoeira Dourada - GO";"Rua José Casado da Silva";"Cachoeira Dourada";"GO";1,4;"paralisada";822710,011600258;"(07603021000140) AGUIA BRASIL COMERCIO E SERVICOS LTDA-ME"
1016284;"Conjunto Ada Bezerra Gomes - Emas - PB";"RUA: PROJETADA ";"Emas";"PB";46,09;"paralisada";528316,235526189;NA
1016285;"Loteamento Vita Matos - Riachão do Bacamarte - PB";"Rua Projetada";"Riachão do Bacamarte";"PB";22,53;"paralisada";217500,542176772;"(17317121000164) BRUNO TAVARES AGRA EIRELI - ME"
1016287;"Loteamento Municipal - Saloá - PE";"Rua 12";"Saloá";"PE";16,7;"paralisada";215148,096741334;"(10952038000118) AGRESTE PROJETOS E SERVICOS DE LOCACAO LTDA ME"
1016298;"E.M.E.F Parque do bosque - Pérola - PR";"Rua palmiltal";"Pérola";"PR";9,51;"paralisada";957265,441042575;"(13520552000172) CONSTRUIRA - CONSTRUTORA GUAIRA LTDA - EPP"
1016311;"Escola Loteamento Vila Nova - Não-Me-Toque - RS";"Rua São Francisco Solano";"Não-Me-Toque";"RS";12,92;"paralisada";832419,714117898;"(15263773000138) KSB CONSTRUTORA LTDA - EPP"
1016441;"TERRENO AMPLO E PLANO - Ibiara - PB";"RUA ANTONIO RAMALHO DINIZ";"Ibiara";"PB";35,11;"paralisada";2038382,73426089;"(14575353000124) VIGA - ENGENHARIA LTDA"
1016442;"ESCOLA NA ZONA URBANA - São José de Espinharas - PB";"RUA ANTONIO GOMES DA COSTA";"São José de Espinharas";"PB";31,62;"paralisada";360597,860412726;"(10641999000101) CONSTRUTORA PSK LTDA"
1016447;"BAIRRO VISGUEIRÃO - Juazeiro do Piauí - PI";"Rua Projetada";"Juazeiro do Piauí";"PI";30,29;"paralisada";240402,954764874;"(09494878000103) BL ENGENHARIA LTDA"
1016455;"Substituição da Escola Barzotto - Mamborê - PR";"RUA NELSON CAMARGO ALVES";"Mamborê";"PR";34,13;"paralisada";374554,148601231;"(14515656000151) ENG CONS CONSTRUCOES E INCORPORACOES LTDA - ME"
1016487;"PAC 2 - CRECHE/PRÉ-ESCOLA  001";"rua em projeto 05";"Campo Grande";"AL";0;"paralisada";NA;NA
1016488;" PASSAGEM DOS TEIXEIRAS - Candeias - BA";"DISTRITO PASSAGEM DOS TEIXEIRAS / CANDEIAS";"Candeias";"BA";0;"paralisada";NA;NA
1016489;"Construção de Creche tipo 2 no Distrito de Menino Jesus";"RUA MANOEL VINO";"Candeias";"BA";0;"paralisada";134274,749699367;NA
1016490;"Creche da Água Branca - Sapeaçu - BA";"Povoado de Agua Branca";"Sapeaçu";"BA";53,66;"paralisada";501256,165654547;"(81424962000170) MVC COMPONENTES PLASTICOS LTDA"
1016494;"CMEI \\ Pequeno Príncipe - Ecoporanga - ES";"Rua Projetada";"Ecoporanga";"ES";0;"paralisada";NA;NA
1016508;"PAC 2 - CRECHE/PRÉ-ESCOLA 003 - Barra Mansa - RJ";"Rua Vereador Antenor Rocha";"Barra Mansa";"RJ";0;"paralisada";NA;NA
1016511;"EEI CAMPOS DA SERRA - Caxias do Sul - RS";"RUA JOAQUIM LONGO";"Caxias do Sul";"RS";0;"paralisada";NA;NA
1016512;"Nazaré - Cidreira - RS";"Avenida S";"Cidreira";"RS";9,39;"paralisada";454731,9590913;NA
1016563;"Creche do Bairro Residencial Flor de Líz";"Rua 12 esquina com Rua 11";"Barro Alto";"GO";1,17;"paralisada";193629,361329839;"(03186991000137) CENTRAL ENGENHARIA E CONSTRUTORA LTDA"
1016569;"CRECHE PARAISO DAS CRIANÇAS 3 - Governador Archer - MA";"Travessa Tiradentes";"Governador Archer";"MA";0;"paralisada";NA;NA
1016570;"Creche Igarapé Grande";"Rua Projetada";"Igarapé Grande";"MA";0;"paralisada";NA;NA
1016584;"PAC 2 - CRECHE/PRÉ-ESCOLA  002";"Rua Yujii Miki";"Sidrolândia";"MS";7,76;"paralisada";187516,295269252;"(07767240000165) HABITAT ENGENHARIA, CONSTRUCAO E COMERCIO LTDA"
1016589;"Creche Montevidéu";"Rua Nova";"Angical do Piauí";"PI";0;"paralisada";NA;NA
1016595;"Terreno Escola Proinfancia - Santa Cruz do Piauí - PI";"Rua Projetada";"Santa Cruz do Piauí";"PI";0;"paralisada";NA;NA
1016601;"Creche";"Rua São João";"Santana do São Francisco";"SE";0;"paralisada";NA;NA
1016677;"ESCOLA OLHO DÁGUA SECO - Gonçalves Dias - MA";NA;"Gonçalves Dias";"MA";65,73;"paralisada";537192,923319537;"(17285540000161) ERCELINA R. GOMES - ME"
1016694;"EMEIF CRISTALINO I - Aveiro - PA";"COMUNIDADE CRISTALINO I";"Aveiro";"PA";35,98;"paralisada";332970,99485492;"(20254235000117) NORTE CONSTRUTORA EIRELI - ME"
1016697;"Escola Nova Corredores - Campo Maior - PI";"Localidade São Joaquim II";"Campo Maior";"PI";0;"paralisada";240717,691386834;"(05143962000113) CONSTRUTORA PLANOS LTDA"
1016704;"BENEDITO VALENTE - São Miguel do Guamá - PA";"COMUNIDADE CRISTO REI";"São Miguel do Guamá";"PA";72,64;"paralisada";913641,489564467;"(09147934000125) SANTOS FREIRE CONSTRUCOES LTDA - EPP"
1016708;"Povoado Malhadinha, Zona Rural - Coronel José Dias - PI";"ESTRADA VICINAL";"Coronel José Dias";"PI";50,5;"paralisada";529012,678090353;"(07813683000145) RAIOS DE SOL CONSTRUTORA LTDA"
1016709;"Escola Nova-Pajeú - Flores do Piauí - PI";"Povoado-Pajeú";"Flores do Piauí";"PI";27,13;"paralisada";333055,508774961;"(03748032000168) SEBASTIANA DE SOUSA RODRIGUES - ME"
1016711;"COMUNIDADE IPUEIRA - Juazeiro do Piauí - PI";"COMUNIDADE IPUEIRA";"Juazeiro do Piauí";"PI";31,24;"paralisada";240403,343415844;"(02835645000170) MEDIO PARNAIBA MANUTENCAO E REFORMAS LTDA EPP"
1016715;"Escola Santo Antônio - Goioxim - PR";"Rua principal";"Goioxim";"PR";75,23;"paralisada";820203,613271456;"(10646899000178) OUMORIZ & MELLO LTDA"
1016723;"25-C-UR - Terra Rica - PR";"RUA AMAPA SN";"Terra Rica";"PR";58,47;"paralisada";522242,757116936;"(00356375000199) NEWJOB-PRESTACAO DE SERVICOS COMERCIO & INDUSTRIAS LTDA"
1016732;"Pov Cocal dos Cabritos - Arame - MA";"Rua Principal";"Arame";"MA";1;"paralisada";235178,897993647;"(12109789000100) EDECON CONSTRUCOES E SERVICOS LTDA - ME"
1016733;"Pov Calumbi - Arame - MA";"Rua Principal";"Arame";"MA";1,33;"paralisada";153041,789941665;"(05757618000114) S. DE OLIVEIRA CHAVES"
1016734;"Pov Lagoa Grande - Arame - MA";"Rua das Margaridas";"Arame";"MA";1;"paralisada";153041,789941665;"(12109789000100) EDECON CONSTRUCOES E SERVICOS LTDA - ME"
1016742;"BOA ESPERANÇA - Santa Helena - MA";"RUA JORGE PAVÃO";"Santa Helena";"MA";27,56;"paralisada";240560,146416322;"(02445026000179) ASTROS-CONSTRUCAO TERRAPLANAGEM E COMERCIO LTDA"
1016877;"PAC 2 - CRECHE/PRÉ-ESCOLA  001";"RUA FORTALEZA, LOTEAMENTO POPULARES II - VÁRZEA NOVA - BA CEP 44.690-000";"Várzea Nova";"BA";0;"paralisada";NA;NA
1016884;"PAC 2 - ESCOLA  PROINFÂNCIA C- Metodologia Inovadoras";"Rua Wanderley Caldeira Diniz";"Augusto de Lima";"MG";25,15;"paralisada";244597,77708148;"(19658922000119) T. OLIVEIRA DOS SANTOS EIRELI  - ME"
1016911;"Creche Bela Vista";"PR 364 KM 51";"Goioxim";"PR";18,39;"paralisada";238389,965551029;"(03466072000117) GIDO COMERCIO DE MATERIAIS ELETRICOS E HIDRAULICOS LTDA"
1016933;"EMEB VILA SANTISTA - Franco da Rocha - SP";"Rua Doutor Armando Pinto";"Franco da Rocha";"SP";0;"paralisada";NA;NA
1017067;"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002 - São José da Laje - AL";"CONJ. ARMANDO LYRA, RUA PROJETADA F,H e J";"São José da Laje";"AL";23,44;"paralisada";714201,429680749;NA
1017069;"Lot Alto da Boa Vista III - Satuba - AL";"Rua Nossa Senhora da Guia";"Satuba";"AL";0;"paralisada";NA;NA
1017081;"Creche Ouro Verde";"Rua B / Rua Vereador João Corrêa de Faria";"Santa Rita de Minas";"MG";2,14;"paralisada";179881,966464899;"(04207764000103) TORRES & PILARES LTDA"
1017091;"PAC 2 - CRECHE/PRÉ-ESCOLA  PARAUA - MANGAL - Santarém - PA";"Ramal do Ricart";"Santarém";"PA";0;"paralisada";NA;NA
1017095;"CRECHE NOVA TERRA NOVA - Terra Nova - PE";"RUA ANTÕNIO FREIRE DE SÁ";"Terra Nova";"PE";0;"paralisada";NA;NA
1017103;"Creche Proinfância 2015 - bairro Cabuçu / Av. Taquaretinga";"Rua Mirai";"Nova Iguaçu";"RJ";0;"paralisada";NA;NA
1017110;"Proinfância Bossoroca - Bossoroca - RS";"Rua sem denominação lote Nº 1D";"Bossoroca";"RS";6,83;"paralisada";239167,842284866;NA
1017111;"EEI PARQUE DAS ROSAS - Caxias do Sul - RS";"Rua Darci João Facchini";"Caxias do Sul";"RS";0;"paralisada";NA;NA
1017112;"EEI JARDIM ELDORADO II - Caxias do Sul - RS";"Rua Cândida Tomasi Rossa";"Caxias do Sul";"RS";0;"paralisada";NA;NA
1017117;"Creche Lavras do Sul";"Rua Barão do Rio Branco";"Lavras do Sul";"RS";0;"paralisada";236382,923849862;NA
1017158;"CEI PROINFÂNCIA - ORGULHO TROPICAL Nº 03 - Sobral - CE";"RUA 03";"Sobral";"CE";0;"paralisada";NA;NA
1017168;"CRECHE DO BAIRRO CENTRO - Abel Figueiredo - PA";"RUA DATIVO ARAÚJO DE ALMEIRA";"Abel Figueiredo";"PA";64,77;"paralisada";720222,316914897;"(18842730000103) CONSORCIO PRO-INFANCIA BRASIL - PIB"
1017179;"EEI PAIQUERÊ - Caxias do Sul - RS";"Rua Adelar Moschen";"Caxias do Sul";"RS";0;"paralisada";NA;NA
1017180;"EEI BELA VISTA - Caxias do Sul - RS";"Rua Professor Jerônimo Ferreira Porto";"Caxias do Sul";"RS";0;"paralisada";NA;NA
1017181;"EEI LUXOR - Caxias do Sul - RS";"Rua dos Cesteiros";"Caxias do Sul";"RS";0;"paralisada";NA;NA
1017227;"Comunidade de Agua Branca - Laranjal do Jari - AP";"Agua Branca";"Laranjal do Jari";"AP";53,43;"paralisada";50452,655018291;"(04878794000141) A2 CONSTRUTORA, COMERCIO E SERVICOS LTDA"
1017228;"Waldemar Borges - Laranjal do Jari - AP";"Comunidade Boca do braço";"Laranjal do Jari";"AP";95,08;"paralisada";50452,655018291;"(04878794000141) A2 CONSTRUTORA, COMERCIO E SERVICOS LTDA"
1017229;"Dona Maria - Laranjal do Jari - AP";"Comunidade Dona Maria do Cajari";"Laranjal do Jari";"AP";23,55;"paralisada";43209,2020065125;"(04878794000141) A2 CONSTRUTORA, COMERCIO E SERVICOS LTDA"
1017337;"Loteamento Vista Linda - Ibiraçu - ES";"Rua 05 e Rua 02";"Ibiraçu";"ES";0;"paralisada";NA;NA
1017344;"PAC 2 - CRECHE/PRÉ-ESCOLA GOLD SQUARE - Toritama - PE";"Travessa do Futuro";"Toritama";"PE";0;"paralisada";NA;NA
1017386;"NUCLEO MARANATA - SÃO PEDRO - Boa Vista do Ramos - AM";"NUCLEO MARANATA";"Boa Vista do Ramos";"AM";1,26;"paralisada";56608,4741789264;"(09012289000133) GENEVE CONSTRUCOES LTDA"
1017388;"COMUNIDADE SAO TOME - FORTUNATO VIEIRA - Boa Vista do Ramos - AM";"COMUNIDADE SAO TOME";"Boa Vista do Ramos";"AM";1,26;"paralisada";56595,6133650071;"(09012289000133) GENEVE CONSTRUCOES LTDA"
1017390;"NUCLEO ANTONIO VIEIRA- SANTA ELIZIA - Boa Vista do Ramos - AM";"VILA ANTONIO VIEIRA";"Boa Vista do Ramos";"AM";8,08;"paralisada";56610,1230012238;"(19112768000185) DIAS E LIMA SERVICOS DE CONSTRUCAO CIVIL LTDA - EPP"
1017404;"Comunidade Nossa Senhora das Graças - Lago do Aduacá - Parintins - AM";"Comunidade Nossa Senhora das Graças";"Parintins";"AM";14,27;"paralisada";53458,0340834786;"(13183508000114) SVX SERVICOS PROFISSIONAIS, CONSTRUCOES E TRANSPORTE LTDA - EPP"
1017406;"Comunidade Nossa Senhora  de Fátima - Colônia Açaí - Parintins - AM";"Comunidade Nossa Senhora  de Fátima - Colônia Açaí";"Parintins";"AM";9,43;"paralisada";53458,0340834786;"(13183508000114) SVX SERVICOS PROFISSIONAIS, CONSTRUCOES E TRANSPORTE LTDA - EPP"
1017436;"Escola Municipal Indígena Otavio Kurewe - Paranatinga - MT";"Terra Indígena Bakairi";"Paranatinga";"MT";43,39;"paralisada";115281,085437298;"(21363442000172) RICARDO ANDRADE - ME"
